1208,0x1007,00 00,0,,
1213,0x1009,00 00,0,,
1217,0x1011,00 00,0,,
1235,0x1013,00 00,0,,
1241,0x1014,00 00,0,,
1246,0x1020,00 00,0,,
1250,0x1028,00 00,0,,
1260,0x1030,00 00,0,,
1264,0x1033,00 00,0,,
1270,0x1040,00 00,0,,
1274,0x1041,00 00,0,,
1281,0x1042,00 00,0,,
1284,0x1043,00 00,0,,
1290,0x1044,00 00,0,,
1293,0x1045,00 00,0,,
1299,0x1046,00 00,0,,
1304,0x1047,00 00,0,,
1310,0x1048,00 00,0,,
1314,0x1049,00 00,0,,
1333,0x1050,00 00,0,,
1338,0x1051,00 00,0,,
1343,0x8004,00 01,1,,
1348,0x8021,00 80,128,,
1354,0x8031,00 80,128,,
1377,0x4,02 F1,753,,
1418,0x12,03 5C,860,,
1439,0x30,01 20,288,,
1715,0x802,91 89,37257,,
1900,0x6,01 F2,498,,
1934,0x12,03 6E,878,,
1954,0x30,01 21,289,,
2230,0x802,99 02,39170,,
2406,0x4,02 F0,752,,
2446,0x12,03 7D,893,,
2466,0x30,01 20,288,,
2549,0x72,01 F4,500,,
2674,0x9,00 49,73,CoolantC,73
2754,0x802,91 6B,37227,,
2804,0x9,00 48,72,CoolantC,72
2930,0x4,02 F1,753,,
2936,0x5,C8 00,51200,,
2940,0x6,01 F1,497,,
2950,0x8,02 00,512,,
2970,0x12,03 8C,908,,
3065,0x9,00 49,73,CoolantC,73
3269,0x802,93 1E,37662,,
3449,0x5,C8 32,51250,,
3454,0x6,01 F2,498,,
3485,0x12,03 98,920,,
3505,0x30,01 21,289,,
3787,0x802,93 3C,37692,,
3969,0x2,02 53,595,,
3978,0x4,02 F0,752,,
3983,0x5,C8 00,51200,,
3989,0x6,01 F1,497,,
3994,0x7,00 76,118,,
4018,0x12,03 A4,932,,
4316,0x802,93 11,37649,,
4481,0x2,02 52,594,,
4491,0x4,02 F1,753,,
4531,0x12,03 AF,943,,
4622,0x72,01 F3,499,,
4828,0x802,92 C4,37572,,
5008,0x5,C8 32,51250,,
5042,0x12,03 B8,952,,
5063,0x30,01 20,288,,
5340,0x802,92 D1,37585,,
5525,0x4,02 F0,752,,
5565,0x12,03 C0,960,,
5586,0x30,01 21,289,,
5862,0x802,92 B1,37553,,
6042,0x5,C8 00,51200,,
6081,0x12,03 C8,968,,
6100,0x30,01 20,288,,
6376,0x802,92 90,37520,,
6541,0x2,02 53,595,,
6546,0x3,03 F7,1015,,
6552,0x4,02 F1,753,,
6557,0x5,C8 32,51250,,
6592,0x12,03 CE,974,,
6888,0x802,92 68,37480,,
7105,0x12,03 D4,980,,
7399,0x802,92 0E,37390,,
7576,0x2,02 52,594,,
7581,0x3,03 F5,1013,,
7627,0x12,03 D9,985,,
7646,0x30,01 21,289,,
7922,0x802,91 E5,37349,,
8109,0x6,01 F0,496,,
8128,0x10,02 B5,693,,
8138,0x12,03 DE,990,,
8434,0x802,92 10,37392,,
8600,0x2,02 53,595,,
8620,0x6,01 F1,497,,
8642,0x10,02 B6,694,,
8652,0x12,03 E2,994,,
8673,0x30,01 20,288,,
8948,0x802,92 0E,37390,,
9129,0x5,C8 00,51200,,
9182,0x12,03 E6,998,,
9477,0x802,92 03,37379,,
9643,0x2,02 52,594,,
9659,0x5,C8 32,51250,,
9683,0x10,02 B5,693,,
9694,0x12,03 E9,1001,,
9714,0x30,01 21,289,,
9990,0x802,98 E0,39136,,
10176,0x6,01 F0,496,,
10205,0x12,03 EC,1004,,
10226,0x30,01 20,288,,
10502,0x802,8F 31,36657,,
10697,0x8,01 FF,511,,
10718,0x12,03 EE,1006,,
10737,0x30,01 21,289,,
10808,0x72,01 F2,498,,
11029,0x802,93 6D,37741,,
11195,0x2,02 53,595,,
11201,0x3,03 F7,1015,,
11245,0x12,03 F0,1008,,
11264,0x30,01 20,288,,
11335,0x72,01 F3,499,,
11542,0x802,93 04,37636,,
11707,0x2,02 52,594,,
11756,0x12,03 F2,1010,,
11777,0x30,01 21,289,,
12054,0x802,93 02,37634,,
12219,0x2,02 53,595,,
12225,0x3,03 F5,1013,,
12229,0x4,02 F0,752,,
12269,0x12,03 F4,1012,,
12288,0x30,01 20,288,,
12367,0x72,01 F2,498,,
12573,0x802,92 E0,37600,,
12738,0x2,02 52,594,,
12748,0x4,02 F1,753,,
12754,0x5,C8 00,51200,,
12792,0x12,03 F6,1014,,
12811,0x30,01 21,289,,
13087,0x802,8F 89,36745,,
13253,0x2,02 53,595,,
13257,0x3,03 F7,1015,,
13262,0x4,02 F0,752,,
13302,0x12,03 F7,1015,,
13599,0x802,92 B3,37555,,
13765,0x2,02 52,594,,
13770,0x3,03 F5,1013,,
13775,0x4,02 F1,753,,
13792,0x5,C8 32,51250,,
13826,0x12,03 F8,1016,,
13847,0x30,01 1F,287,,
13918,0x72,01 F3,499,,
14124,0x802,92 A4,37540,,
14340,0x12,03 FA,1018,,
14359,0x30,01 13,275,,
14636,0x802,8F 3E,36670,,
16348,0x12,03 FD,1021,,
16368,0x30,01 14,276,,
16440,0x72,01 F2,498,,
16646,0x802,92 16,37398,,
16812,0x2,02 53,595,,
16862,0x12,03 FE,1022,,
16881,0x30,01 21,289,,
17158,0x802,92 23,37411,,
17334,0x2,02 52,594,,
17405,0x30,01 20,288,,
17680,0x802,92 03,37379,,
17847,0x2,02 53,595,,
17856,0x4,02 F0,752,,
17917,0x30,01 21,289,,
18192,0x802,92 84,37508,,
18359,0x2,02 52,594,,
18363,0x3,03 F7,1015,,
18369,0x4,02 F1,753,,
18704,0x802,92 50,37456,,
18874,0x3,03 F5,1013,,
18920,0x12,03 FF,1023,,
19216,0x802,90 5F,36959,,
19385,0x2,02 53,595,,
19389,0x3,03 F7,1015,,
19741,0x802,92 42,37442,,
19908,0x2,02 52,594,,
19918,0x4,02 F0,752,,
20253,0x802,91 E3,37347,,
20422,0x3,03 F5,1013,,
20428,0x4,02 F1,753,,
20490,0x30,01 20,288,,
20765,0x802,92 0E,37390,,
20935,0x3,03 F7,1015,,
21001,0x30,01 14,276,,
21276,0x802,8E 32,36402,,
21447,0x3,03 F5,1013,,
21514,0x30,01 3C,316,,
21553,0x31,00 02,2,Gear,2
21584,0x72,01 F3,499,,
21618,0x108,1D 90,7568,,
21801,0x802,9A 7B,39547,,
21971,0x3,03 F7,1015,,
22007,0x10,02 B4,692,,
22038,0x30,01 36,310,,
22086,0x31,00 00,0,Gear,0
22109,0x72,01 F2,498,,
22145,0x108,1D 94,7572,,
22316,0x802,93 18,37656,,
22481,0x2,02 53,595,,
22522,0x10,02 B5,693,,
22552,0x30,01 13,275,,
22827,0x802,93 06,37638,,
22992,0x2,02 52,594,,
22999,0x3,03 F5,1013,,
23063,0x30,01 20,288,,
23340,0x802,92 9A,37530,,
23513,0x2,02 53,595,,
23518,0x3,03 F7,1015,,
23584,0x30,01 14,276,,
23859,0x802,93 23,37667,,
24026,0x2,02 52,594,,
24056,0x8,01 FE,510,,
24096,0x30,01 20,288,,
24370,0x802,91 7B,37243,,
24542,0x3,03 F5,1013,,
24548,0x4,02 F0,752,,
24568,0x8,01 FF,511,,
24577,0x10,02 B4,692,,
24838,0x31,00 02,2,Gear,2
24883,0x802,93 7F,37759,,
25059,0x4,02 F1,753,,
25120,0x30,01 3A,314,,
25404,0x802,93 3A,37690,,
25600,0x8,01 FE,510,,
25915,0x802,93 33,37683,,
26015,0x31,00 00,0,Gear,0
26085,0x3,03 F7,1015,,
26151,0x30,01 14,276,,
26257,0x108,1D 90,7568,,
26428,0x802,8F 5E,36702,,
26593,0x2,02 53,595,,
26663,0x30,01 20,288,,
26768,0x108,1D 94,7572,,
26929,0x31,00 02,2,Gear,2
26939,0x802,92 B5,37557,,
27105,0x2,02 52,594,,
27174,0x30,01 3A,314,,
27452,0x802,92 99,37529,,
27631,0x3,03 F5,1013,,
27638,0x4,02 F0,752,,
27698,0x30,01 39,313,,
27973,0x802,92 79,37497,,
28140,0x2,02 53,595,,
28150,0x4,02 F1,753,,
28153,0x5,C8 00,51200,,
28210,0x30,01 19,281,,
28238,0x31,00 00,0,Gear,0
28313,0x108,1D 90,7568,,
28484,0x802,92 4E,37454,,
28656,0x3,03 F7,1015,,
28721,0x30,01 20,288,,
30256,0x31,00 02,2,Gear,2
30493,0x802,93 98,37784,,
30659,0x2,02 52,594,,
30683,0x5,C8 32,51250,,
30744,0x30,01 39,313,,
31020,0x802,98 D1,39121,,
31186,0x2,02 53,595,,
31191,0x3,03 F5,1013,,
31436,0x31,00 00,0,Gear,0
31531,0x802,90 B0,37040,,
31768,0x30,01 21,289,,
32044,0x802,92 61,37473,,
32555,0x802,92 A2,37538,,
32721,0x2,02 52,594,,
32732,0x4,02 F0,752,,
33068,0x802,92 C4,37572,,
33243,0x4,02 F1,753,,
33304,0x30,01 20,288,,
33580,0x802,92 C8,37576,,
33776,0x6,01 F8,504,,
33782,0x7,00 78,120,,
33896,0x72,01 FD,509,,
33900,0x73,00 79,121,,
34101,0x802,92 04,37380,,
34281,0x4,02 F0,752,,
34291,0x6,01 FD,509,,
34295,0x7,00 79,121,,
34340,0x30,01 21,289,,
34412,0x72,02 00,512,,
34416,0x73,00 7A,122,,
34616,0x802,92 20,37408,,
34783,0x2,02 53,595,,
34786,0x3,03 F7,1015,,
34792,0x4,02 F1,753,,
34803,0x6,01 FE,510,,
