51660,0x100,1A 18,6680,RPM,1670
51727,0x801,00 13,19,,
51733,0x802,93 62,37730,,
51791,0x100,18 7C,6268,RPM,1567
51874,0x8004,00 04,4,,
51888,0x0,00 70,112,,
51899,0x2,01 98,408,,
51904,0x3,01 CB,459,,
51919,0x6,02 51,593,,
51922,0x100,19 6C,6508,RPM,1627
51924,0x7,00 8E,142,,
51941,0x8,02 4B,587,,
51961,0x12,01 B3,435,,
51990,0x64,00 FF,255,Switch,1
52051,0x72,02 50,592,,
52056,0x73,00 8D,141,,
52060,0x100,19 14,6420,RPM,1605
52078,0x102,7D 48,32072,,
52083,0x107,00 73,115,,
52087,0x108,1A E4,6884,,
52092,0x110,0D 76,3446,,
52191,0x100,18 F4,6388,RPM,1597
52255,0x801,00 14,20,,
52261,0x802,8B D5,35797,,
52321,0x100,19 88,6536,RPM,1634
52426,0x2,01 CB,459,,
52432,0x3,01 CF,463,,
52456,0x100,19 D4,6612,RPM,1653
52462,0x6,02 58,600,,
52470,0x8,02 4A,586,,
52491,0x12,01 6F,367,,
52511,0x30,01 21,289,,
52521,0x34,01 26,294,,
52581,0x72,02 5B,603,,
52587,0x100,19 90,6544,RPM,1636
52590,0x73,00 91,145,,
52609,0x102,7C 29,31785,,
52614,0x107,00 74,116,,
52623,0x110,0D 5E,3422,,
52644,0x132,07 B0,1968,,
52722,0x100,18 F8,6392,RPM,1598
52793,0x802,8C 5D,35933,,
52853,0x100,19 6C,6508,RPM,1627
52869,0x9,00 42,66,CoolantC,66
52919,0x64,00 00,0,Switch,0
52961,0x0,00 71,113,,
52971,0x2,01 17,279,,
52980,0x4,02 F0,752,,
52988,0x100,19 D8,6616,RPM,1654
53001,0x8,02 49,585,,
53021,0x12,01 56,342,,
53041,0x30,01 20,288,,
53110,0x72,02 5C,604,,
53120,0x100,19 B4,6580,RPM,1645
53147,0x108,1A E0,6880,,
53152,0x110,0D 31,3377,,
53169,0x130,07 B0,1968,,
53174,0x132,07 D0,2000,,
53252,0x100,19 0C,6412,RPM,1603
53338,0x802,93 E4,37860,,
53392,0x100,19 88,6536,RPM,1634
53453,0x64,00 FF,255,Switch,1
53505,0x2,01 6B,363,,
53508,0x3,01 D0,464,,
53513,0x4,02 F1,753,,
53522,0x100,19 9C,6556,RPM,1639
53525,0x6,02 4E,590,,
53534,0x8,02 47,583,,
53553,0x12,01 64,356,,
53574,0x30,01 21,289,,
53643,0x72,02 4D,589,,
53648,0x73,00 8A,138,,
53653,0x100,19 74,6516,RPM,1629
53683,0x110,0D 23,3363,,
53698,0x130,07 D0,2000,,
53794,0x100,19 28,6440,RPM,1610
53824,0x70,00 15,21,Grip,8.2
53857,0x801,00 15,21,,
53866,0x802,93 87,37767,,
53924,0x100,19 18,6424,RPM,1606
54030,0x2,01 9E,414,,
54050,0x6,02 50,592,,
54055,0x100,1A 34,6708,RPM,1677
54060,0x8,02 46,582,,
54079,0x12,01 3F,319,,
54095,0x1,00 02,2,Throttle,0.8
54169,0x72,02 57,599,,
54176,0x73,00 8F,143,,
54185,0x100,1A 10,6672,RPM,1668
54205,0x108,1A DC,6876,,
54209,0x110,0D 14,3348,,
54239,0x1,00 01,1,Throttle,0.4
54328,0x100,1A E0,6880,RPM,1720
54390,0x802,8A 4A,35402,,
54459,0x100,1A FC,6908,RPM,1727
54498,0x1,00 02,2,Throttle,0.8
54519,0x64,00 00,0,Switch,0
54556,0x2,01 17,279,,
54561,0x3,01 CD,461,,
54581,0x7,00 90,144,,
54587,0x8,02 45,581,,
54590,0x100,19 28,6440,RPM,1610
54608,0x12,01 38,312,,
54628,0x30,01 20,288,,
54721,0x100,19 A0,6560,RPM,1640
54729,0x107,00 75,117,,
54733,0x108,1A D8,6872,,
54748,0x110,0D 34,3380,,
54857,0x100,1A 00,6656,RPM,1664
54897,0x1,00 01,1,Throttle,0.4
54909,0x801,00 14,20,,
54913,0x802,97 69,38761,,
54918,0x64,00 FF,255,Switch,1
54988,0x100,19 C4,6596,RPM,1649
55080,0x2,01 08,264,,
55087,0x3,01 D0,464,,
55092,0x4,02 F0,752,,
55101,0x6,02 55,597,,
55106,0x7,00 8E,142,,
55112,0x8,02 43,579,,
55119,0x100,19 DC,6620,RPM,1655
55132,0x12,01 3A,314,,
55159,0x1,00 02,2,Throttle,0.8
55232,0x72,02 5E,606,,
55252,0x100,19 A8,6568,RPM,1642
55272,0x110,0D 24,3364,,
55287,0x130,07 B0,1968,,
55292,0x1,00 01,1,Throttle,0.4
55383,0x100,19 94,6548,RPM,1637
55438,0x802,94 A1,38049,,
55512,0x100,19 F4,6644,RPM,1661
55593,0x0,00 72,114,,
55604,0x2,01 59,345,,
55618,0x5,C8 00,51200,,
55625,0x6,02 5B,603,,
55628,0x7,00 8D,141,,
55634,0x8,02 42,578,,
55644,0x100,19 F8,6648,RPM,1662
55655,0x12,01 23,291,,
55683,0x30,01 21,289,,
55688,0x1,00 02,2,Throttle,0.8
55778,0x100,19 54,6484,RPM,1621
55790,0x108,1A D4,6868,,
55795,0x110,0D 32,3378,,
55816,0x132,07 B0,1968,,
55909,0x100,19 94,6548,RPM,1637
55956,0x801,00 15,21,,
55961,0x802,88 4A,34890,,
55969,0x64,00 00,0,Switch,0
56039,0x100,19 20,6432,RPM,1608
56117,0x0,00 71,113,,
56128,0x2,01 7C,380,,
56133,0x3,01 D8,472,,
56140,0x4,02 F1,753,,
56145,0x5,C8 32,51250,,
56161,0x6,02 51,593,,
56171,0x8,02 40,576,,
56180,0x100,19 A8,6568,RPM,1642
56193,0x12,01 24,292,,
56213,0x30,01 20,288,,
56233,0x38,00 67,103,,
56283,0x72,02 58,600,,
56288,0x73,00 8E,142,,
56311,0x100,19 A4,6564,RPM,1641
56314,0x107,00 76,118,,
56318,0x108,1A D0,6864,,
56323,0x110,0D 5F,3423,,
56331,0x76,00 D1,209,TPS,20.4
56339,0x130,07 D0,2000,,
56344,0x132,07 D0,2000,,
56352,0x1,00 01,1,Throttle,0.4
56446,0x100,19 68,6504,RPM,1626
56467,0x76,00 D8,216,TPS,21.1
56477,0x70,00 17,23,Grip,9.0
56486,0x1,00 03,3,Throttle,1.2
56504,0x801,00 17,23,,
56507,0x64,00 FF,255,Switch,1
56510,0x802,8D 50,36176,,
56577,0x100,1B D4,7124,RPM,1781
56597,0x76,00 D9,217,TPS,21.2
56607,0x70,00 18,24,Grip,9.4
56665,0x0,00 75,117,,
56675,0x2,01 0F,271,,
56680,0x3,01 DD,477,,
56695,0x6,02 4E,590,,
56700,0x7,00 8E,142,,
56705,0x8,02 3F,575,,
56720,0x100,1A E8,6888,RPM,1722
56734,0x12,01 1E,286,,
56765,0x34,01 29,297,,
56770,0x35,00 03,3,,
56774,0x38,00 6C,108,,
56783,0x39,00 03,3,,
56823,0x71,00 03,3,,
56844,0x77,00 04,4,,
56852,0x100,1C D0,7376,RPM,1844
56858,0x107,00 77,119,,
56863,0x9,00 43,67,CoolantC,67
56866,0x108,1A CC,6860,,
56869,0x110,0D 3E,3390,,
56873,0x76,00 DB,219,TPS,21.4
56883,0x70,00 19,25,Grip,9.8
56886,0x130,07 B0,1968,,
56903,0x132,07 B0,1968,,
56992,0x100,1C E0,7392,RPM,1848
57012,0x76,00 E0,224,TPS,21.9
57021,0x70,00 1A,26,Grip,10.2
57046,0x801,00 1A,26,,
57050,0x802,91 46,37190,,
57122,0x100,1D 4C,7500,RPM,1875
57163,0x1,00 04,4,Throttle,1.6
57210,0x0,00 77,119,,
57219,0x2,01 9F,415,,
57240,0x6,02 5A,602,,
57245,0x7,00 8D,141,,
57250,0x8,02 3D,573,,
57253,0x100,1D 50,7504,RPM,1876
57270,0x12,01 0C,268,,
57299,0x34,01 2B,299,,
57317,0x35,00 04,4,,
57322,0x38,00 70,112,,
57327,0x39,00 06,6,,
57367,0x71,00 04,4,,
57376,0x73,00 90,144,,
57388,0x77,00 05,5,,
57396,0x100,1E DC,7900,RPM,1975
57404,0x107,00 75,117,,
57414,0x110,0C E8,3304,,
57456,0x64,00 00,0,Switch,0
57526,0x100,1E 20,7712,RPM,1928
57587,0x802,8C A8,36008,,
57657,0x100,1D C4,7620,RPM,1905
57697,0x1,00 03,3,Throttle,1.2
57751,0x2,00 E1,225,,
57768,0x5,C8 00,51200,,
57782,0x6,02 52,594,,
57787,0x7,00 8E,142,,
57790,0x100,1E 0C,7692,RPM,1923
57793,0x8,02 3C,572,,
57814,0x12,01 13,275,,
57830,0x1,00 04,4,Throttle,1.6
57848,0x35,00 03,3,,
57903,0x72,02 54,596,,
57921,0x100,1D F8,7672,RPM,1918
57934,0x107,00 77,119,,
57939,0x108,1A C8,6856,,
57944,0x110,0D 28,3368,,
57959,0x130,07 D0,2000,,
57964,0x132,07 D0,2000,,
57982,0x64,00 FF,255,Switch,1
58052,0x100,1E 08,7688,RPM,1922
58125,0x802,8D B1,36273,,
58184,0x100,1E 64,7780,RPM,1945
58291,0x2,01 EA,490,,
58296,0x3,01 D9,473,,
58306,0x5,C8 32,51250,,
58313,0x100,1E 50,7760,RPM,1940
58316,0x7,00 90,144,,
58320,0x8,02 3A,570,,
58332,0x10,02 B5,693,,
58335,0x76,00 E1,225,TPS,22.0
58343,0x12,01 09,265,,
58355,0x1,00 03,3,Throttle,1.2
58433,0x72,02 57,599,,
58438,0x73,00 8E,142,,
58446,0x100,1F 3C,7996,RPM,1999
58449,0x77,00 06,6,,
58473,0x107,00 74,116,,
58478,0x108,1A C4,6852,,
58486,0x110,0C BE,3262,,
58496,0x1,00 04,4,Throttle,1.6
58500,0x130,07 B0,1968,,
58506,0x132,07 B0,1968,,
58585,0x100,1E 44,7748,RPM,1937
58650,0x802,98 94,39060,,
58715,0x100,1E A8,7848,RPM,1962
58735,0x76,00 E3,227,TPS,22.2
58745,0x70,00 1B,27,Grip,10.6
58807,0x0,00 78,120,,
58818,0x2,01 79,377,,
58823,0x3,01 DF,479,,
58839,0x6,02 54,596,,
58843,0x7,00 8E,142,,
58858,0x100,1E B4,7860,RPM,1965
58864,0x8,02 38,568,,
58871,0x10,02 B6,694,,
58877,0x76,00 E7,231,TPS,22.6
58885,0x12,00 FE,254,,
58888,0x70,00 1C,28,Grip,11.0
58916,0x34,01 2C,300,,
58919,0x64,00 00,0,Switch,0
58921,0x35,00 04,4,,
58925,0x38,00 73,115,,
58930,0x39,00 07,7,,
58977,0x72,02 5A,602,,
58982,0x73,00 8F,143,,
58990,0x100,1F 8C,8076,RPM,2019
58993,0x77,00 08,8,,
59008,0x107,00 77,119,,
59023,0x76,00 E8,232,TPS,22.7
59029,0x108,1A C0,6848,,
59032,0x110,0D 38,3384,,
59037,0x120,00 81,129,,
59046,0x130,07 C8,1992,,
59051,0x132,07 C8,1992,,
59134,0x100,21 14,8468,RPM,2117
59193,0x801,00 1C,28,,
59202,0x802,97 17,38679,,
59270,0x100,20 C4,8388,RPM,2097
59356,0x0,00 79,121,,
59366,0x2,01 90,400,,
59371,0x3,01 C7,455,,
59386,0x6,02 4D,589,,
59393,0x7,00 8F,143,,
59396,0x8,02 36,566,,
59411,0x100,22 70,8816,RPM,2204
59416,0x10,02 B5,693,,
59426,0x12,01 05,261,,
59446,0x30,01 21,289,,
59466,0x38,00 74,116,,
59470,0x64,00 FF,255,Switch,1
59473,0x39,00 08,8,,
59520,0x72,02 57,599,,
59524,0x73,00 90,144,,
59541,0x100,20 98,8344,RPM,2086
59549,0x107,00 73,115,,
59554,0x108,1A BC,6844,,
59564,0x110,0C 91,3217,,
59567,0x120,00 84,132,,
59576,0x130,07 C4,1988,,
59582,0x132,07 C4,1988,,
59679,0x100,21 70,8560,RPM,2140
59699,0x76,00 E6,230,TPS,22.5
59741,0x802,95 05,38149,,
59830,0x76,00 E3,227,TPS,22.2
59840,0x70,00 1B,27,Grip,10.6
59897,0x0,00 78,120,,
59907,0x2,01 7B,379,,
59913,0x3,01 C2,450,,
59928,0x6,02 53,595,,
59938,0x8,02 35,565,,
59941,0x100,21 00,8448,RPM,2112
59958,0x12,00 F9,249,,
59961,0x76,00 E0,224,TPS,21.9
59971,0x70,00 1A,26,Grip,10.2
59979,0x30,01 20,288,,
59987,0x1,00 03,3,Throttle,1.2
60005,0x34,01 2A,298,,
60010,0x35,00 03,3,,
60015,0x38,00 70,112,,
60019,0x39,00 05,5,,
60060,0x71,00 03,3,,
60064,0x72,02 5B,603,,
60081,0x77,00 05,5,,
60084,0x100,20 70,8304,RPM,2076
60093,0x9,00 44,68,CoolantC,68
60097,0x107,00 71,113,,
60106,0x110,0C 29,3113,,
60111,0x120,00 83,131,,
60114,0x70,00 19,25,Grip,9.8
60122,0x130,07 A9,1961,,
60127,0x132,07 AC,1964,,
60215,0x100,1E EC,7916,RPM,1979
60244,0x76,00 E1,225,TPS,22.0
60254,0x70,00 1A,26,Grip,10.2
60290,0x801,00 19,25,,
60295,0x802,95 C8,38344,,
60353,0x100,1E 6C,7788,RPM,1947
60416,0x64,00 00,0,Switch,0
60453,0x0,00 76,118,,
60463,0x2,01 D9,473,,
60467,0x3,01 D2,466,,
60472,0x4,02 F0,752,,
60483,0x6,02 4F,591,,
60486,0x100,1E C8,7880,RPM,1970
60489,0x7,00 8D,141,,
60494,0x8,02 33,563,,
60513,0x12,00 F5,245,,
60534,0x30,01 21,289,,
60568,0x39,00 06,6,,
60613,0x72,02 59,601,,
60619,0x73,00 8F,143,,
60628,0x100,1E D4,7892,RPM,1973
60631,0x77,00 06,6,,
60644,0x107,00 75,117,,
60651,0x108,1A B8,6840,,
60655,0x110,0C D6,3286,,
60661,0x120,00 81,129,,
60670,0x130,07 B0,1968,,
60674,0x132,07 B0,1968,,
60759,0x100,1F 04,7940,RPM,1985
60817,0x801,00 1A,26,,
60822,0x802,96 1F,38431,,
60891,0x100,1E 4C,7756,RPM,1939
60951,0x64,00 FF,255,Switch,1
60997,0x2,01 9B,411,,
61003,0x3,01 D8,472,,
61008,0x4,02 F1,753,,
61018,0x6,02 53,595,,
61023,0x100,1E 90,7824,RPM,1956
61026,0x7,00 8C,140,,
61029,0x8,02 31,561,,
61047,0x12,00 FA,250,,
61068,0x30,01 20,288,,
61087,0x38,00 71,113,,
61138,0x72,02 5D,605,,
61144,0x73,00 90,144,,
61153,0x100,1F 38,7992,RPM,1998
61174,0x108,1A B4,6836,,
61178,0x110,0C CD,3277,,
61185,0x120,00 80,128,,
61287,0x100,1E E0,7904,RPM,1976
61327,0x1,00 04,4,Throttle,1.6
61356,0x802,93 0D,37645,,
61419,0x100,1E 04,7684,RPM,1921
61459,0x1,00 03,3,Throttle,1.2
61512,0x0,00 77,119,,
61522,0x2,00 F2,242,,
61526,0x3,01 DD,477,,
61542,0x6,02 58,600,,
61547,0x7,00 8F,143,,
61550,0x100,1E 80,7808,RPM,1952
61553,0x8,02 2F,559,,
61573,0x12,00 F0,240,,
61614,0x38,00 70,112,,
61665,0x72,02 5B,603,,
61671,0x73,00 8F,143,,
61686,0x100,1E E4,7908,RPM,1977
61707,0x107,00 77,119,,
61712,0x108,1A B0,6832,,
61717,0x110,0D 1A,3354,,
61731,0x130,07 CF,1999,,
61736,0x132,07 CD,1997,,
61814,0x100,1F 80,8064,RPM,2016
61883,0x802,8D 5C,36188,,
61945,0x100,1F 08,7944,RPM,1986
61965,0x76,00 E0,224,TPS,21.9
61975,0x70,00 19,25,Grip,9.8
62006,0x64,00 00,0,Switch,0
62039,0x0,00 76,118,,
62049,0x2,02 17,535,,
62054,0x3,01 D8,472,,
62069,0x6,02 53,595,,
62102,0x100,1E 74,7796,RPM,1949
62108,0x7,00 90,144,,
62111,0x8,02 2D,557,,
62124,0x76,00 DE,222,TPS,21.7
62131,0x12,00 EF,239,,
62161,0x34,01 29,297,,
62172,0x38,00 6D,109,,
62176,0x39,00 04,4,,
62221,0x72,02 53,595,,
62226,0x73,00 8E,142,,
62234,0x100,1E 78,7800,RPM,1950
62237,0x77,00 04,4,,
62252,0x107,00 74,116,,
62255,0x76,00 DA,218,TPS,21.3
62258,0x108,1A AC,6828,,
62261,0x110,0C AF,3247,,
62277,0x70,00 18,24,Grip,9.4
62284,0x122,00 89,137,,
62289,0x130,07 D0,2000,,
62295,0x132,07 B0,1968,,
62383,0x100,1D 44,7492,RPM,1873
62403,0x76,00 D9,217,TPS,21.2
62438,0x801,00 18,24,,
62443,0x64,00 FF,255,Switch,1
62446,0x802,88 F7,35063,,
62512,0x100,1C EC,7404,RPM,1851
62533,0x76,00 D7,215,TPS,21.0
62543,0x70,00 16,22,Grip,8.6
62552,0x1,00 02,2,Throttle,0.8
62601,0x0,00 72,114,,
62611,0x2,01 C1,449,,
62616,0x3,01 D2,466,,
62642,0x6,02 58,600,,
62651,0x100,1C 4C,7244,RPM,1811
62654,0x8,02 2B,555,,
62670,0x76,00 D4,212,TPS,20.7
62673,0x12,00 F1,241,,
62681,0x70,00 15,21,Grip,8.2
62708,0x34,01 26,294,,
62713,0x35,00 01,1,,
62720,0x38,00 6A,106,,
62724,0x39,00 02,2,,
62765,0x71,00 02,2,,
62769,0x72,02 4E,590,,
62775,0x73,00 8D,141,,
62784,0x100,1A E8,6888,RPM,1722
62787,0x77,00 02,2,,
62804,0x76,00 D3,211,TPS,20.6
62823,0x108,1A A8,6824,,
62829,0x110,0C C4,3268,,
62838,0x122,00 8A,138,,
62843,0x130,07 B0,1968,,
62929,0x100,1B 10,6928,RPM,1732
62949,0x76,00 CD,205,TPS,20.0
62958,0x70,00 14,20,Grip,7.8
62969,0x1,00 01,1,Throttle,0.4
62991,0x801,00 14,20,,
62996,0x802,90 CC,37068,,
63063,0x100,19 CC,6604,RPM,1651
63153,0x0,00 71,113,,
63163,0x2,01 9A,410,,
63168,0x3,01 CF,463,,
63178,0x5,C8 00,51200,,
63184,0x6,02 4E,590,,
63197,0x100,19 DC,6620,RPM,1655
63202,0x7,00 8F,143,,
63205,0x8,02 29,553,,
63208,0x9,00 45,69,CoolantC,69
63226,0x12,00 EB,235,,
63245,0x30,01 21,289,,
63256,0x34,01 25,293,,
63266,0x38,00 66,102,,
63271,0x39,00 00,0,,
63311,0x71,00 01,1,,
63315,0x72,02 52,594,,
63320,0x73,00 90,144,,
63329,0x100,19 C4,6596,RPM,1649
63332,0x77,00 00,0,,
63348,0x107,00 75,117,,
63353,0x108,1A A4,6820,,
63367,0x110,0C FB,3323,,
63382,0x130,07 D0,2000,,
63387,0x132,07 D0,2000,,
63396,0x64,00 00,0,Switch,0
63467,0x100,19 34,6452,RPM,1613
63535,0x802,8C 4E,35918,,
63598,0x100,1A 1C,6684,RPM,1671
63689,0x0,00 70,112,,
63700,0x2,00 DF,223,,
63705,0x3,01 D0,464,,
63715,0x5,C8 32,51250,,
63720,0x6,02 56,598,,
63724,0x7,00 8E,142,,
63727,0x100,1A 20,6688,RPM,1672
63730,0x8,02 27,551,,
63750,0x12,00 ED,237,,
63788,0x34,01 26,294,,
63852,0x72,02 58,600,,
63859,0x73,00 8F,143,,
63868,0x100,19 A4,6564,RPM,1641
63888,0x108,1A A0,6816,,
63892,0x110,0D 10,3344,,
63909,0x130,07 B0,1968,,
63927,0x64,00 FF,255,Switch,1
64000,0x100,1A 2C,6700,RPM,1675
64059,0x802,95 2B,38187,,
64129,0x100,1A 40,6720,RPM,1680
64214,0x0,00 71,113,,
64225,0x2,01 3C,316,,
64230,0x3,01 D4,468,,
64235,0x4,02 F0,752,,
64240,0x5,C8 00,51200,,
64256,0x6,02 52,594,,
64261,0x7,00 90,144,,
64264,0x100,19 80,6528,RPM,1632
64267,0x8,02 25,549,,
64287,0x12,00 EB,235,,
64320,0x34,01 25,293,,
64379,0x72,02 60,608,,
64385,0x73,00 91,145,,
64395,0x100,1A 68,6760,RPM,1690
64410,0x107,00 74,116,,
64415,0x108,1A 9C,6812,,
64419,0x110,0C E2,3298,,
64436,0x130,07 D0,2000,,
64525,0x100,1A 70,6768,RPM,1692
64587,0x802,8C 1B,35867,,
64656,0x100,19 A0,6560,RPM,1640
64765,0x2,01 D0,464,,
64772,0x3,01 D2,466,,
64776,0x4,02 F1,753,,
64781,0x5,C8 32,51250,,
64785,0x6,02 54,596,,
64790,0x100,19 DC,6620,RPM,1655
64796,0x8,02 23,547,,
64817,0x12,00 E5,229,,
64839,0x30,01 20,288,,
64849,0x34,01 26,294,,
64909,0x72,02 50,592,,
64915,0x73,00 8D,141,,
64925,0x100,1A 38,6712,RPM,1678
64945,0x108,1A 98,6808,,
64949,0x110,0C DA,3290,,
64966,0x130,07 B0,1968,,
64984,0x132,07 B0,1968,,
64992,0x64,00 00,0,Switch,0
65063,0x100,19 A8,6568,RPM,1642
65131,0x802,95 0E,38158,,
65193,0x100,19 94,6548,RPM,1637
65297,0x2,00 DA,218,,
65302,0x3,01 D4,468,,
65316,0x6,02 4A,586,,
65323,0x7,00 8E,142,,
65326,0x100,19 1C,6428,RPM,1607
65329,0x8,02 21,545,,
65349,0x12,00 E9,233,,
65441,0x72,02 58,600,,
65448,0x73,00 90,144,,
65457,0x100,19 5C,6492,RPM,1623
65472,0x107,00 75,117,,
65488,0x108,1A 94,6804,,
65495,0x110,0D 03,3331,,
65509,0x130,07 D0,2000,,
65512,0x132,07 D0,2000,,
65528,0x64,00 FF,255,Switch,1
65597,0x100,1A 2C,6700,RPM,1675
65653,0x801,00 15,21,,
65659,0x802,91 7C,37244,,
65727,0x100,1A 20,6688,RPM,1672
65823,0x2,01 4E,334,,
65829,0x3,01 D0,464,,
65842,0x6,02 4C,588,,
65848,0x7,00 90,144,,
65853,0x8,02 1F,543,,
65858,0x100,1A 80,6784,RPM,1696
65868,0x9,00 46,70,CoolantC,70
65893,0x12,00 E3,227,,
65913,0x30,01 21,289,,
65984,0x72,02 59,601,,
65998,0x100,19 74,6516,RPM,1629
66022,0x108,1A 90,6800,,
66027,0x110,0C FE,3326,,
66041,0x130,07 B0,1968,,
66046,0x132,07 B0,1968,,
66129,0x100,19 14,6420,RPM,1605
66187,0x801,00 14,20,,
66192,0x802,92 66,37478,,
66260,0x100,19 AC,6572,RPM,1643
66361,0x2,01 F3,499,,
66374,0x5,C8 00,51200,,
66380,0x6,02 56,598,,
66391,0x100,1A DC,6876,RPM,1719
66404,0x8,02 1D,541,,
66424,0x12,00 E1,225,,
66445,0x30,01 20,288,,
66459,0x64,00 00,0,Switch,0
66516,0x72,02 5F,607,,
66521,0x73,00 91,145,,
66530,0x100,19 04,6404,RPM,1601
66547,0x107,00 76,118,,
66557,0x110,0D 1B,3355,,
66571,0x130,07 D0,2000,,
66576,0x132,07 D0,2000,,
66660,0x100,1A C0,6848,RPM,1712
66691,0x70,00 15,21,Grip,8.2
66719,0x801,00 15,21,,
66724,0x802,8D 48,36168,,
66792,0x100,1A 04,6660,RPM,1665
66834,0x1,00 02,2,Throttle,0.8
66900,0x2,01 54,340,,
66905,0x3,01 D6,470,,
66916,0x5,C8 32,51250,,
66921,0x6,02 58,600,,
66927,0x100,1A 9C,6812,RPM,1703
66930,0x7,00 8E,142,,
66933,0x8,02 1C,540,,
66952,0x12,00 E5,229,,
66972,0x30,01 21,289,,
66987,0x64,00 FF,255,Switch,1
67043,0x72,02 4F,591,,
67049,0x73,00 8E,142,,
67058,0x100,1A D4,6868,RPM,1717
67073,0x107,00 75,117,,
67083,0x110,0C E1,3297,,
67109,0x132,07 B0,1968,,
67196,0x100,1A 68,6760,RPM,1690
67251,0x801,00 14,20,,
67257,0x802,96 08,38408,,
67328,0x100,1A DC,6876,RPM,1719
67412,0x0,00 72,114,,
67422,0x2,01 BD,445,,
67427,0x3,01 D2,466,,
67442,0x6,02 53,595,,
67450,0x7,00 8F,143,,
67454,0x8,02 1A,538,,
67459,0x100,1A 60,6752,RPM,1688
67473,0x12,00 E1,225,,
67565,0x72,02 52,594,,
67590,0x100,1A 40,6720,RPM,1680
67600,0x108,1A 8C,6796,,
67616,0x110,0D 06,3334,,
67630,0x130,07 B0,1968,,
67725,0x100,1A 58,6744,RPM,1686
67766,0x1,00 01,1,Throttle,0.4
67784,0x802,94 C0,38080,,
67856,0x100,1A A0,6816,RPM,1704
67915,0x64,00 00,0,Switch,0
67939,0x0,00 71,113,,
67949,0x2,00 F5,245,,
67953,0x3,01 D6,470,,
67974,0x7,00 90,144,,
67979,0x8,02 18,536,,
67987,0x100,1A C8,6856,RPM,1714
68000,0x12,00 DF,223,,
68022,0x30,01 20,288,,
68092,0x72,02 5F,607,,
68109,0x73,00 91,145,,
68127,0x100,19 64,6500,RPM,1625
68130,0x102,80 00,32768,,
68145,0x110,00 00,0,,
68258,0x100,10 6C,4204,RPM,1051
68287,0x70,00 17,23,Grip,9.0
68298,0x1,00 02,2,Throttle,0.8
68306,0x801,00 16,22,,
68311,0x802,96 9A,38554,,
68388,0x100,0A E4,2788,RPM,697
68418,0x70,00 1B,27,Grip,10.6
68428,0x1,00 04,4,Throttle,1.6
68448,0x64,00 FF,255,Switch,1
68451,0x8004,00 01,1,,
68470,0x0,00 77,119,,
68481,0x2,02 52,594,,
68496,0x3,02 FF,767,,
68506,0x5,C8 00,51200,,
68511,0x6,02 35,565,,
68516,0x7,00 86,134,,
68521,0x8,02 16,534,,
68525,0x100,04 A0,1184,RPM,296
68542,0x12,00 2F,47,,
68555,0x70,00 19,25,Grip,9.8
68566,0x1,00 03,3,Throttle,1.2
68572,0x34,01 2A,298,,
68578,0x35,00 03,3,,
68629,0x71,00 03,3,,
68634,0x72,02 32,562,,
68639,0x73,00 86,134,,
68655,0x100,00 00,0,RPM,0
68664,0x107,00 00,0,,
68681,0x108,1D A8,7592,,
68695,0x122,00 80,128,,
68701,0x130,00 00,0,,
70230,0x64,00 00,0,Switch,0
70309,0x9,00 47,71,CoolantC,71
70344,0x801,00 19,25,,
70350,0x802,92 25,37413,,
70504,0x0,00 76,118,,
70519,0x3,03 F5,1013,,
70529,0x5,C8 32,51250,,
70534,0x6,02 2B,555,,
70540,0x7,00 84,132,,
70544,0x8,02 0F,527,,
70563,0x12,00 3E,62,,
70630,0x60,00 00,0,,
70656,0x72,02 2D,557,,
